Date,Max_temp
2021-08-18,29.7
2021-08-19,30.0
2021-08-20,30.8
2021-08-21,30.4
2021-08-22,32.7
2021-08-23,34.8
2021-08-24,36.2
2021-08-25,36.5
2021-08-26,34.9
2021-08-27,32.6
2021-08-28,34.8
2021-08-29,32.7
2021-08-30,32.9
2021-08-31,33.0
2021-09-01,31.8
2021-09-02,32.9
2021-09-03,33.5
2021-09-04,33.0
2021-09-05,34.6
2021-09-06,34.3
2021-09-07,29.8
2021-09-08,30.5
2021-09-09,33.2
2021-09-10,34.4
2021-09-11,33.7
2021-09-12,33.0
2021-09-13,34.0
2021-09-14,33.0
2021-09-15,33.0
2021-09-16,34.3
2021-09-17,34.4
2021-09-18,34.9
2021-09-19,31.3
2021-09-20,35.1
2021-09-21,33.2
2021-09-22,33.0
2021-09-23,32.2
2021-09-24,32.9
2021-09-25,35.2
2021-09-26,34.1
2021-09-27,34.8
2021-09-28,28.9
2021-09-29,33.2
2021-09-30,35.1
2021-10-01,35.9
2021-10-02,35.8
2021-10-03,35.0
2021-10-04,36.2
2021-10-05,35.0
2021-10-06,34.6
2021-10-07,35.6
2021-10-08,35.7
2021-10-09,36.1
2021-10-10,35.1
2021-10-11,35.8
2021-10-12,35.2
2021-10-13,35.2
2021-10-14,35.6
2021-10-15,35.8
2021-10-16,34.4
2021-10-17,32.8
2021-10-18,33.3
2021-10-19,35.3
2021-10-20,35.2
2021-10-21,34.5
2021-10-22,34.7
2021-10-23,34.6
2021-10-24,34.9
2021-10-25,34.7
2021-10-26,33.5
2021-10-27,34.0
2021-10-28,32.9
2021-10-29,33.5
2021-10-30,33.8
2021-10-31,34.2
2021-11-01,34.1
2021-11-02,36.2
2021-11-03,33.0
2021-11-04,34.3
2021-11-05,34.3
2021-11-06,34.6
2021-11-07,32.9
2021-11-08,33.0
2021-11-09,32.9
2021-11-10,32.7
2021-11-11,33.0
2021-11-12,32.4
2021-11-13,32.9
2021-11-14,33.7
2021-11-15,34.8
2021-11-16,34.3
2021-11-17,34.2
2021-11-18,33.0
2021-11-19,34.0
2021-11-20,33.0
2021-11-21,33.7
2021-11-22,33.5
2021-11-23,34.8
2021-11-24,34.5
2021-11-25,34.8
2021-11-26,32.9
2021-11-27,34.0
2021-11-28,32.5
2021-11-29,32.1
2021-11-30,32.0
2021-12-01,32.9
2021-12-02,33.0
2021-12-03,34.4
2021-12-04,32.9
2021-12-05,34.3
2021-12-06,32.9
2021-12-07,34.3
2021-12-08,33.3
2021-12-09,33.0
2021-12-10,33.5
2021-12-11,33.0
2021-12-12,33.0
2021-12-13,32.9
2021-12-14,33.0
2021-12-15,31.6
2021-12-16,30.5
2021-12-17,30.9
2021-12-18,30.7
2021-12-19,31.0
2021-12-20,30.3
2021-12-21,30.5
2021-12-22,30.1
2021-12-23,31.7
2021-12-24,32.9
2021-12-25,34.2
2021-12-26,32.9
2021-12-27,31.9
2021-12-28,32.3
2021-12-29,32.8
2021-12-30,32.5
2021-12-31,32.5
2022-01-01,31.0
2022-01-02,31.5
2022-01-03,32.9
2022-01-04,33.0
2022-01-05,32.4
2022-01-06,32.8
2022-01-07,32.0
2022-01-08,30.7
2022-01-09,31.8
2022-01-10,32.2
2022-01-11,30.5
2022-01-12,30.2
2022-01-13,27.3
2022-01-14,29.0
2022-01-15,30.7
2022-01-16,30.7
2022-01-17,28.2
2022-01-18,30.7
2022-01-19,32.9
2022-01-20,30.5
2022-01-21,32.8
2022-01-22,32.9
2022-01-23,33.9
2022-01-24,32.8
2022-01-25,29.9
2022-01-26,30.5
2022-01-27,30.6
2022-01-28,30.8
2022-01-29,29.6
2022-01-30,30.5
2022-01-31,33.0
2022-02-01,36.8
2022-02-02,36.5
2022-02-03,36.6
2022-02-04,36.1
2022-02-05,34.5
2022-02-06,35.8
2022-02-07,36.9
2022-02-08,36.3
2022-02-09,36.5
2022-02-10,34.6
2022-02-11,34.7
2022-02-12,36.5
2022-02-13,36.2
2022-02-14,36.4
2022-02-15,36.3
2022-02-16,35.1
2022-02-17,36.4
2022-02-18,36.1
2022-02-19,36.5
2022-02-20,37.2
2022-02-21,37.2
2022-02-22,39.2
2022-02-23,38.7
2022-02-24,37.4
2022-02-25,38.2
2022-02-26,38.3
2022-02-27,38.0
2022-02-28,38.7
2022-03-01,35.0
2022-03-02,36.5
2022-03-03,36.3
2022-03-04,36.0
2022-03-05,37.2
2022-03-06,36.3
2022-03-07,36.1
2022-03-08,37.0
2022-03-09,37.5
2022-03-10,37.6
2022-03-11,37.4
2022-03-12,37.4
2022-03-13,37.2
2022-03-14,39.3
2022-03-15,38.7
2022-03-16,39.8
2022-03-17,41.3
2022-03-18,42.3
2022-03-19,37.3
2022-03-20,37.5
2022-03-21,38.8
2022-03-22,38.5
2022-03-23,39.3
2022-03-24,40.5
2022-03-25,38.2
2022-03-26,38.1
2022-03-27,39.3
2022-03-28,39.9
2022-03-29,40.7
2022-03-30,42.0
2022-03-31,42.8
2022-04-01,41.7
2022-04-02,39.6
2022-04-03,37.2
2022-04-04,39.2
2022-04-05,39.4
2022-04-06,38.8
2022-04-07,39.4
2022-04-08,39.4
2022-04-09,39.4
2022-04-10,38.5
2022-04-11,40.5
2022-04-12,40.2
2022-04-13,40.0
2022-04-14,39.6
2022-04-15,41.8
2022-04-16,40.6
2022-04-17,40.7
2022-04-18,42.5
2022-04-19,42.5
2022-04-20,43.7
2022-04-21,44.0
2022-04-22,43.0
2022-04-23,39.5
2022-04-24,40.8
2022-04-25,42.2
2022-04-26,44.8
2022-04-27,44.0
2022-04-28,44.0
2022-04-29,43.8
2022-04-30,45.1
2022-05-01,44.4
2022-05-02,44.8
2022-05-03,44.2
2022-05-04,43.7
2022-05-05,38.0
2022-05-06,42.4
2022-05-07,44.3
2022-05-08,44.4
2022-05-09,42.4
2022-05-10,43.5
2022-05-11,42.5
2022-05-12,36.5
2022-05-13,40.7
2022-05-14,42.0
2022-05-15,44.8
2022-05-16,43.5
2022-05-17,42.4
2022-05-18,42.8
2022-05-19,40.8
2022-05-20,41.1
2022-05-21,41.1
2022-05-22,40.6
2022-05-23,43.1
2022-05-24,42.3
2022-05-25,43.1
2022-05-26,41.5
2022-05-27,44.1
2022-05-28,42.4
2022-05-29,43.6
2022-05-30,43.5
2022-05-31,44.5
2022-06-01,41.3
2022-06-02,41.9
2022-06-03,45.9
2022-06-04,44.1
2022-06-05,45.6
2022-06-06,45.1
2022-06-07,40.9
2022-06-08,45.7
2022-06-09,42.4
2022-06-10,43.6
2022-06-11,43.0
2022-06-12,40.8
2022-06-13,40.0
2022-06-14,37.6
2022-06-15,40.5
2022-06-16,40.0
2022-06-17,37.3
2022-06-18,37.9
2022-06-19,37.9
2022-06-20,36.5
2022-06-21,39.0
2022-06-22,34.4
2022-06-23,35.8
2022-06-24,37.1
2022-06-25,34.5
2022-06-26,34.7
2022-06-27,33.9
2022-06-28,34.3
2022-06-29,34.3
2022-06-30,36.3
2022-07-01,37.0
2022-07-02,36.8
2022-07-03,35.3
2022-07-04,34.6
2022-07-05,32.7
2022-07-06,34.8
2022-07-07,33.5
2022-07-08,34.3
2022-07-09,29.9
2022-07-10,27.6
2022-07-11,27.9
2022-07-12,29.1
2022-07-13,26.0
2022-07-14,26.3
2022-07-15,29.2
2022-07-16,33.7
2022-07-17,35.3
2022-07-18,29.2
2022-07-19,32.8
2022-07-20,35.1
2022-07-21,36.6
2022-07-22,32.1
2022-07-23,32.8
2022-07-24,29.8
2022-07-25,33.2
2022-07-26,34.3
2022-07-27,32.3
2022-07-28,35.9
2022-07-29,37.8
2022-07-30,35.1
2022-07-31,35.1
2022-08-01,37.2
2022-08-02,35.2
2022-08-03,36.4
2022-08-04,36.4
2022-08-05,37.0
2022-08-06,32.9
2022-08-07,33.0
2022-08-08,30.5
2022-08-09,29.5
2022-08-10,29.4
2022-08-11,32.1
2022-08-12,33.4
2022-08-13,34.0
2022-08-14,33.0
2022-08-15,29.4
2022-08-16,30.3
2022-08-17,34.8
2022-08-18,35.8
2022-08-19,35.1
2022-08-20,34.3
2022-08-21,34.2
2022-08-22,34.0
2022-08-23,33.4
2022-08-24,35.7
2022-08-25,36.1
2022-08-26,36.7
2022-08-27,36.6
2022-08-28,37.2
2022-08-29,37.0
2022-08-30,36.2
2022-08-31,36.8
2022-09-01,35.6
2022-09-02,37.2
2022-09-03,37.1
2022-09-04,38.4
2022-09-05,32.6
2022-09-06,36.7
2022-09-07,36.6
2022-09-08,35.2
2022-09-09,33.8
2022-09-10,33.6
2022-09-11,32.8
2022-09-12,28.6
2022-09-13,33.0
2022-09-14,33.3
2022-09-15,33.3
2022-09-16,33.0
2022-09-17,34.2
2022-09-18,34.0
2022-09-19,34.0
2022-09-20,33.0
2022-09-21,32.5
2022-09-22,32.7
2022-09-23,33.4
2022-09-24,33.5
2022-09-25,34.4
2022-09-26,36.5
2022-09-27,35.8
2022-09-28,34.5
2022-09-29,36.1
2022-09-30,34.7
2022-10-01,34.7
2022-10-02,36.9
2022-10-03,36.0
2022-10-04,34.7
2022-10-05,32.8
2022-10-06,34.7
2022-10-07,32.7
2022-10-08,32.8
2022-10-09,35.7
2022-10-10,35.7
2022-10-11,33.4
2022-10-12,35.1
2022-10-13,35.2
2022-10-14,36.2
2022-10-15,34.5
2022-10-16,32.8
2022-10-17,33.1
2022-10-18,36.5
2022-10-19,34.6
2022-10-20,35.2
2022-10-21,35.8
2022-10-22,34.2
2022-10-23,33.0
2022-10-24,33.7
2022-10-25,34.1
2022-10-26,34.8
2022-10-27,35.7
2022-10-28,35.1
2022-10-29,33.8
2022-10-30,33.5
2022-10-31,33.8
2022-11-01,32.5
2022-11-02,30.7
2022-11-03,29.1
2022-11-04,32.5
2022-11-05,34.9
2022-11-06,34.5
2022-11-07,35.3
2022-11-08,32.5
2022-11-09,34.1
2022-11-11,32.1
2022-11-13,31.8
2022-11-14,34.1
2022-11-15,32.0
2022-11-16,31.5
2022-11-17,32.5
2022-11-18,31.5
2022-11-19,30.7
2022-11-20,30.3
2022-11-21,27.7
2022-11-22,30.4
2022-11-23,33.2
2022-11-24,32.8
2022-11-25,34.0
2022-11-26,31.5
2022-11-27,31.9
2022-11-29,31.2
2022-11-30,30.8
2022-12-01,34.3
2022-12-02,34.0
2022-12-03,33.8
2022-12-04,35.3
2022-12-05,33.9
2022-12-06,33.2
2022-12-07,32.9
2022-12-08,32.5
2022-12-09,30.5
2022-12-10,31.6
2022-12-11,32.4
2022-12-12,32.3
2022-12-13,32.5
2022-12-14,32.7
2022-12-15,35.7
2022-12-16,35.9
2022-12-17,35.5
2022-12-18,34.3
2022-12-19,33.0
2022-12-20,33.0
2022-12-21,33.8
2022-12-22,34.9
2022-12-23,34.2
2022-12-24,34.1
2022-12-25,35.9
2022-12-26,35.2
2022-12-27,32.8
2022-12-28,34.8
2022-12-29,36.9
2022-12-30,34.7
2022-12-31,35.4
